"Entidade Executora";"UF";"ANO";"Valor Transferido";"Valor aquisições da agricultura familiar";"Percentual.x";"Código IBGE";"Valor transferido";"Valor aquisições agricultura familiar";"Percentual.y"
"PREF MUN DE ALPERCATA";"MG";NA;NA;NA;NA;3101805;100812;9207,42;0,0913325794548268
"PREF MUN DE ALPESTRE";"RS";2011;44520;25731,64;0,577979335130279;4300505;46240;38322,23;0,82876794982699
"PREF MUN DE ALPINOPOLIS";"MG";2011;99540;0;0;3101904;116580;32124,67;0,275559015268485
"PREF MUN DE ALTA FLORESTA";"MT";2011;494004;15845,5;0,0320756512093019;5100250;584880;98132;0,167781425249624
"PREF MUN DE ALTA FLORESTA DOESTE";"RO";2011;171240;60025,93;0,350536848867087;1100015;165240;89384;0,540934398450738
"PREF MUN DE ALTAIR";"SP";2011;55080;16524;0,3;3500907;71780;17711,5;0,246747004736695
"PREF MUN DE ALTAMIRA";"PA";2011;2074560;259122,35;0,124904726785439;1500602;2130014;432357,7;0,202983501516891
"PREF MUN DE ALTAMIRA DO MARANHAO";"MA";NA;NA;NA;NA;2100402;217100;65130;0,3
"PREF MUN DE ALTAMIRA DO PARANA";"PR";2011;37500;14716,5;0,39244;4100459;69448;46479,99;0,669277588987444
"PREF MUN DE ALTANEIRA";"CE";2011;124980;37167,7;0,297389182269163;2300606;189700;14167,8;0,0746852925672114
"PREF MUN DE ALTEROSA";"MG";2011;99480;33668,57;0,338445617209489;3102001;123740;54764,54;0,442577501212219
"PREF MUN DE ALTINHO";"PE";2011;253200;11616;0,0458767772511848;2600807;260336;77002,1;0,295779684715137
"PREF MUN DE ALTINOPOLIS";"SP";2011;204060;0;0;3501004;415444;10470,07;0,0252021211041681
"PREF MUN DE ALTO ALEGRE";"RR";2011;95940;0;0;1400050;106944;0;0
"PREF MUN DE ALTO ALEGRE";"RS";2011;9480;3524,96;0,371831223628692;4300554;14560;3395,6;0,233214285714286
"PREF MUN DE ALTO ALEGRE";"SP";2011;49260;21041,45;0,427150832318311;3501103;53680;32286,45;0,601461438152012
"PREF MUN DE ALTO ALEGRE DO MARANHAO";"MA";2011;371280;0;0;2100436;532656;268902,14;0,504832649965456
"PREF MUN DE ALTO ALEGRE DO PINDARE";"MA";2011;572232;0;0;2100477;680935,2;0;0
"PREF MUN DE ALTO ALEGRE DOS PARECIS";"RO";2011;146100;30004,43;0,205369130732375;1100379;142380;39077,74;0,274460879336986
"PREF MUN DE ALTO ARAGUAIA";"MT";2011;100500;16440;0,163582089552239;5100300;170020;17155,09;0,100900423479591
"PREF MUN DE ALTO BELA VISTA";"SC";2011;12840;0;0;4200754;16002;13732,03;0,858144606924135
"PREF MUN DE ALTO BOA VISTA";"MT";2011;40614;0;0;5100359;55560;558;0,0100431965442765
"PREF MUN DE ALTO CAPARAO";"MG";2011;45720;15884,66;0,347433508311461;3102050;63020;20582,05;0,326595525230086
"PREF MUN DE ALTO DO RODRIGUES";"RN";2011;134280;0;0;2400703;237952;30941,11;0,130030888582571
"PREF MUN DE ALTO FELIZ";"RS";2011;15600;10331,59;0,66228141025641;4300570;32980;8143,31;0,246916616130989
"PREF MUN DE ALTO GARCAS";"MT";2011;67620;0;0;5100409;99106,4;0;0
"PREF MUN DE ALTO HORIZONTE";"GO";2011;42888;0;0;5200555;98320;47857,68;0,486754271765663
"PREF MUN DE ALTO JEQUITIBA";"MG";2011;38820;0;0;3153509;36576;20480,48;0,559943132108486
"PREF MUN DE ALTO LONGA";"PI";2011;132840;25738,55;0,193756022282445;2200301;202016;26249,98;0,129940103754158
"PREF MUN DE ALTO PARAGUAI";"MT";2011;47400;8048;0,169789029535865;5100508;68624;2635,2;0,0384005595709956
"PREF MUN DE ALTO PARAISO";"RO";2011;179880;54614,16;0,303614409606404;1100403;183260;59720,44;0,325878205827786
"PREF MUN DE ALTO PARAÍSO";"PR";2011;29220;2185;0,0747775496235455;4128625;41960;6805,35;0,162186606291706
"PREF MUN DE ALTO PARAISO DE GOIAS";"GO";2011;75840;0;0;5200605;163684;29072,79;0,1776153441998
"PREF MUN DE ALTO PARANA";"PR";2011;110700;34416;0,310894308943089;4100608;145020;42016,5;0,289729002896152
"PREF MUN DE ALTO PARNAIBA";"MA";NA;NA;NA;NA;2100501;117474;7882,7;0,0671016565367656
"PREF MUN DE ALTO PIQUIRI";"PR";2011;76200;24341,92;0,319447769028871;4100707;119384;34907,5;0,292396803591771
"PREF MUN DE ALTO RIO DOCE";"MG";2011;67200;16917,5;0,251748511904762;3102100;66276;21237,8;0,32044480656648
"PREF MUN DE ALTO RIO NOVO";"ES";2011;75420;0;0;3200359;92192;8049,29;0,0873100702880944
"PREF MUN DE ALTO SANTO";"CE";2011;215040;0;0;2300705;289180;0;0
"PREF MUN DE ALTO TAQUARI";"MT";2011;94560;4143,5;0,0438187394247039;5100607;134840;34409,5;0,255187629783447
"PREF MUN DE ALTONIA";"PR";2011;174780;28100,44;0,160776061334249;4100509;183400;56103;0,305905125408942
"PREF MUN DE ALTOS";"PI";2011;471000;3175;0,00674097664543524;2200400;690600;0;0
"PREF MUN DE ALUMINIO";"SP";2011;290460;0;0;3501152;317280;90898,27;0,286492278113969
"PREF MUN DE ALVARAES";"AM";2011;234384;0;0;1300029;324846;0;0
"PREF MUN DE ALVARENGA";"MG";2011;20400;0;0;3102209;30780;9074,62;0,29482196231319
"PREF MUN DE ALVARES FLORENCE";"SP";2011;43860;0;0;3501202;53340;0;0
"PREF MUN DE ALVARES MACHADO";"SP";2011;289740;28892,31;0,0997180575688548;3501301;330980;23505,7;0,0710184905432352
"PREF MUN DE ALVARO DE CARVALHO";"SP";2011;59220;0;0;3501400;63800;10836,24;0,169847021943574
"PREF MUN DE ALVINLANDIA";"SP";2011;56100;5114,51;0,0911677361853832;3501509;74760;787,4;0,0105323702514714
"PREF MUN DE ALVINOPOLIS";"MG";2011;91320;19715,3;0,215892466053438;3102308;118400;62287,24;0,526074662162162
"PREF MUN DE ALVORADA";"RS";2011;1591260;0;0;4300604;1805033,6;0;0
"PREF MUN DE ALVORADA";"TO";2011;78000;25402,7;0,325675641025641;1700707;129524;17825;0,137619282912819
"PREF MUN DE ALVORADA DE MINAS";"MG";NA;NA;NA;NA;3102407;42060;19535,25;0,464461483594864
"PREF MUN DE ALVORADA DO GURGUEIA";"PI";2011;72180;0;0;2200459;123500;8434,51;0,0682956275303644
"PREF MUN DE ALVORADA DO NORTE";"GO";2011;94620;0;0;5200803;118960;533;0,00448049764626765
"PREF MUN DE ALVORADA DO SUL";"PR";2011;59280;0;0;4100806;105240;32959,76;0,313186621056632
"PREF MUN DE ALVORADA DOESTE";"RO";2011;148680;46831,8;0,31498385794996;1100346;141282;47860;0,338755113885704
"PREF MUN DE AMAJARI";"RR";NA;NA;NA;NA;1400027;28212;0;0
"PREF MUN DE AMAMBAI";"MS";2011;559620;14237,22;0,025440870590758;5000609;719504;48763,08;0,067773188196313
"PREF MUN DE AMAPA";"AP";2011;66900;0;0;1600105;75794;66934,24;0,883107369976515
"PREF MUN DE AMAPA DO MARANHAO";"MA";NA;NA;NA;NA;2100550;160892;83945;0,52174750764488
"PREF MUN DE AMAPORA";"PR";2011;45360;15293,17;0,337151014109347;4100905;61460;16747,24;0,272490074845428
"PREF MUN DE AMARAJI";"PE";2011;265260;0;0;2600906;329990;0;0
"PREF MUN DE AMARAL FERRADOR";"RS";2011;43860;4188,56;0,0954984040127679;4300638;73364;10085;0,137465241807971
"PREF MUN DE AMARALINA";"GO";2011;27780;0;0;5200829;32420;0;0
"PREF MUN DE AMARANTE";"PI";2011;165420;0;0;2200509;272552;0;0
"PREF MUN DE AMARANTE DO MARANHAO";"MA";2011;653460;86055;0,131691304747039;2100600;790596,8;224857,5;0,284414887588718
"PREF MUN DE AMARGOSA";"BA";2011;365520;38075;0,104166666666667;2901007;358482;60944,5;0,170007141223269
"PREF MUN DE AMATURA";"AM";2011;136896;0;0;1300060;214940;0;0
"PREF MUN DE AMELIA RODRIGUES";"BA";2011;383940;46916,45;0,122197348544043;2901106;772840;2189,5;0,00283305729517106
"PREF MUN DE AMERICA DOURADA";"BA";2011;274800;85691;0,311830422125182;2901155;447606;231640,3;0,517509372081697
"PREF MUN DE AMERICANA";"SP";2011;2572020;0;0;3501608;3393560;198028,75;0,0583542798712856
"PREF MUN DE AMERICANO DO BRASIL";"GO";2011;34860;11733,41;0,336586632243259;5200852;37540;13410,5;0,357232285562067
"PREF MUN DE AMERICO BRASILIENSE";"SP";2011;563760;89999,99;0,159642383283667;3501707;664110;223115,56;0,335961753323998
"PREF MUN DE AMERICO DE CAMPOS";"SP";2011;79020;400;0,00506200961781827;3501806;91500;21426,15;0,234165573770492
"PREF MUN DE AMETISTA DO SUL";"RS";2011;73140;22928,3;0,313485097074104;4300646;79920;23949,7;0,299670920920921
"PREF MUN DE AMONTADA";"CE";2011;789300;63359;0,0802723932598505;2300754;897372;325678,8;0,362925074551022
"PREF MUN DE AMORINOPOLIS";"GO";2011;11580;0;0;5200902;4506;0;0
"PREF MUN DE AMPARO";"PB";2011;30240;0;0;2500734;27760;2673,96;0,0963242074927954
"PREF MUN DE AMPARO";"SP";2011;827100;206368,52;0,249508547938581;3501905;1045360;497962,47;0,476355006887579
"PREF MUN DE AMPARO DA SERRA";"MG";2011;36900;16269,04;0,44089539295393;3102506;30816;672;0,0218068535825545
"PREF MUN DE AMPARO DE SAO FRANCISCO";"SE";2011;33480;0;0;2800100;46960;7430;0,158219761499148
"PREF MUN DE AMPERE";"PR";2011;132180;0;0;4101002;184980;0;0
"PREF MUN DE ANADIA";"AL";2011;244260;0;0;2700201;337088;94266;0,279648044427568
"PREF MUN DE ANAGE";"BA";2011;462180;87140,85;0,188543100090874;2901205;441816;119538;0,270560595360965
"PREF MUN DE ANAHY";"PR";2011;24000;0;0;4101051;29020;10484;0,361268090971744
"PREF MUN DE ANAJAS";"PA";2011;629520;0;0;1500701;823500;275333,1;0,334344990892532
"PREF MUN DE ANAJATUBA";"MA";2011;439140;74620,61;0,169924420458168;2100709;701436;84456;0,120404427488752
"PREF MUN DE ANALANDIA";"SP";2011;65820;0;0;3502002;71240;0;0
"PREF MUN DE ANAMA";"AM";2011;136920;41066,3;0,299929155711364;1300086;154500;37080;0,24
"PREF MUN DE ANANAS";"TO";2011;73320;28834,27;0,393266093835243;1701002;95728;14103,5;0,147328890188868
"PREF MUN DE ANANINDEUA";"PA";2011;3670020;0;0;1500800;4585068;511695,47;0,111600410288353
"PREF MUN DE ANAPOLIS";"GO";2011;2599800;749845,32;0,288424232633279;5201108;3120780;849670,01;0,272262065893783
"PREF MUN DE ANAPU";"PA";2011;400440;138308,43;0,345391144740785;1500859;497112;215517,59;0,43353930301421
"PREF MUN DE ANAPURUS";"MA";2011;208512;0;0;2100808;328380;100808;0,306985809123576
"PREF MUN DE ANASTACIO";"MS";2011;137760;259;0,00188008130081301;5000708;196440;26862,53;0,136746742007738
"PREF MUN DE ANAURILANDIA";"MS";2011;62160;18773,39;0,302017213642214;5000807;73080;112075,89;1,53360550082102
"PREF MUN DE ANCHIETA";"ES";2011;390120;231921,26;0,594486978365631;3200409;570380;312975,25;0,548713576913637
"PREF MUN DE ANCHIETA";"SC";2011;41820;32318,4;0,772797704447633;4200804;60160;35949,31;0,597561668882979
"PREF MUN DE ANDARAI";"BA";2011;191280;0;0;2901304;263040;0;0
"PREF MUN DE ANDIRA";"PR";2011;159840;40776,84;0,25511036036036;4101101;255100;59325,65;0,232558408467268
"PREF MUN DE ANDORINHA";"BA";NA;NA;NA;NA;2901353;279300;32603,75;0,116733798782671
"PREF MUN DE ANDRADAS";"MG";2011;186900;55079,8;0,294701979668272;3102605;241960;114144,35;0,471748842783931
"PREF MUN DE ANDRADINA";"SP";2011;742596;174842,25;0,235447336101999;3502101;608300;103358,28;0,169913332237383
"PREF MUN DE ANDRE DA ROCHA";"RS";2011;8160;4168,75;0,510876225490196;4300661;10180;5751,29;0,564959724950884
"PREF MUN DE ANDRELANDIA";"MG";2011;80100;0;0;3102803;75438;0;0
"PREF MUN DE ANGATUBA";"SP";2011;318360;104013;0,326715039577836;3502200;390400;151099,05;0,38703650102459
"PREF MUN DE ANGELANDIA";"MG";2011;81840;25832,33;0,315644305962854;3102852;87822;21671,8;0,246769602149803
"PREF MUN DE ANGELICA";"MS";2011;59820;24504,5;0,409637245068539;5000856;93834;34639;0,36915190655839
"PREF MUN DE ANGELIM";"PE";2011;123900;0;0;2601003;175100;0;0
"PREF MUN DE ANGELINA";"SC";2011;25200;0;0;4200903;39840;352,8;0,00885542168674699
"PREF MUN DE ANGICAL";"BA";NA;NA;NA;NA;2901403;241776;242646,53;1,00360056415856
"PREF MUN DE ANGICAL DO PIAUI";"PI";2011;56400;0;0;2200608;78280;0;0
"PREF MUN DE ANGICO";"TO";2011;25740;5498,74;0,213626262626263;1701051;31980;2785,05;0,0870872420262664
"PREF MUN DE ANGICOS";"RN";2011;96480;30116,7;0,312154850746269;2400802;111680;27160,6;0,243200214899713
"PREF MUN DE ANGRA DOS REIS";"RJ";2011;1825740;73109,69;0,0400438671442812;3300100;1694898;285475,65;0,168432348141304
"PREF MUN DE ANGUERA";"BA";2011;124260;0;0;2901502;198048;0;0
"PREF MUN DE ANGULO";"PR";2011;25980;13618,5;0,52419168591224;4101150;37620;4872,14;0,129509303561935
"PREF MUN DE ANHANGUERA";"GO";2011;9300;0;0;5201207;11040;3797,7;0,343994565217391
"PREF MUN DE ANHEMBI";"SP";2011;95700;0;0;3502309;124820;0;0
"PREF MUN DE ANHUMAS";"SP";2011;59280;17778,15;0,299901315789474;3502408;67760;0;0
"PREF MUN DE ANICUNS";"GO";2011;135780;0;0;5201306;216124;37763,66;0,174731450463623
"PREF MUN DE ANISIO DE ABREU";"PI";2011;107280;0;0;2200707;147196;0;0
"PREF MUN DE ANITA GARIBALDI";"SC";2011;73200;0;0;4201000;91480;0;0
"PREF MUN DE ANITAPOLIS";"SC";2011;23580;3626,19;0,153782442748092;4201109;32020;7846,58;0,245052467207995
"PREF MUN DE ANORI";"AM";2011;136260;40878;0,3;1300102;200260;42003,2;0,209743333666234
"PREF MUN DE ANTA GORDA";"RS";2011;54600;25787,21;0,472293223443223;4300703;55060;30638,16;0,556450417726117
"PREF MUN DE ANTAS";"BA";2011;197040;18332,9;0,0930415144133171;2901601;209620;42141,3;0,201036637725408
"PREF MUN DE ANTONINA";"PR";2011;136680;53883,45;0,394230684811238;4101200;146940;84720,4;0,576564584184021
"PREF MUN DE ANTONINA DO NORTE";"CE";2011;117480;41566,64;0,353818862785155;2300804;139220;28112,76;0,201930469760092
"PREF MUN DE ANTONIO ALMEIDA";"PI";2011;30660;0;0;2200806;48300;0;0
"PREF MUN DE ANTONIO CARDOSO";"BA";2011;185760;0;0;2901700;192860;2465,55;0,0127841439386083
"PREF MUN DE ANTONIO CARLOS";"MG";2011;49440;21946,65;0,443904733009709;3102902;53500;17714,04;0,331103551401869
"PREF MUN DE ANTONIO CARLOS";"SC";2011;44220;0;0;4201208;72840;10425;0,143121911037891
"PREF MUN DE ANTONIO DIAS";"MG";2011;52260;0;0;3103009;34776;0;0
"PREF MUN DE ANTONIO GONCALVES";"BA";2011;186840;7350;0,0393384714193963;2901809;270182;33267,8;0,123131074608967
"PREF MUN DE ANTONIO JOAO";"MS";2011;100560;0;0;5000906;152500;37071,57;0,243092262295082
"PREF MUN DE ANTONIO MARTINS";"RN";2011;119820;0;0;2400901;109900;0;0
"PREF MUN DE ANTONIO OLINTO";"PR";2011;50340;0;0;4101309;58660;12614,75;0,215048585066485
"PREF MUN DE ANTONIO PRADO";"RS";2011;53520;14394,24;0,26895067264574;4300802;78180;24686,5;0,315764901509337
"PREF MUN DE ANTONIO PRADO DE MINAS";"MG";2011;11820;740,3;0,0626311336717428;3103108;11660;9897;0,848799313893653
"PREF MUN DE APARECIDA";"PB";2011;75240;27567,9;0,366399521531101;2500775;157620;34999,55;0,222050183986804
"PREF MUN DE APARECIDA";"SP";2011;622140;0;0;3502507;NA;NA;NA
"PREF MUN DE APARECIDA DE GOIANIA";"GO";2011;2722680;359875,85;0,132177064509968;5201405;3481220;308017,29;0,0884796967729704
"PREF MUN DE APARECIDA DO RIO DOCE";"GO";2011;36240;0;0;5201454;40480;14287,5;0,352952075098814
"PREF MUN DE APARECIDA DO RIO NEGRO";"TO";2011;36480;9927,75;0,272142269736842;1701101;61020;9583,3;0,157051786299574
"PREF MUN DE APARECIDA DO TABOADO";"MS";2011;125940;0;0;5001003;165762;0;0
"PREF MUN DE APARECIDA DOESTE";"SP";NA;NA;NA;NA;3502606;93834;0;0
"PREF MUN DE APERIBE";"RJ";2011;88920;43340,58;0,487410931174089;3300159;135140;70275,4;0,520019239307385
"PREF MUN DE APIACA";"ES";2011;90420;36487,01;0,403528091130281;3200508;106080;29995,55;0,282763480392157
"PREF MUN DE APIACAS";"MT";2011;83640;0;0;5100805;96600;38268,63;0,396155590062112
"PREF MUN DE APIAI";"SP";2011;431460;0;0;3502705;272100;102184,65;0,375540793825799
"PREF MUN DE APICUM-ACU";"MA";2011;201708;0;0;2100832;495934;267953,72;0,54030116910718
"PREF MUN DE APIUNA";"SC";2011;88860;35670,09;0,401418973666442;4201257;124580;94574,63;0,759147776529138
"PREF MUN DE APODI";"RN";2011;247560;0;0;2401008;347244;79699,61;0,229520481275414
"PREF MUN DE APORA";"BA";2011;265500;0;0;2901908;286380;40791,27;0,142437565472449
"PREF MUN DE APORE";"GO";2011;33420;0;0;5201504;79860;0;0
"PREF MUN DE APUAREMA";"BA";2011;132780;25280;0,190390118993824;2901957;148032;36932,72;0,249491461305664
"PREF MUN DE APUCARANA";"PR";2011;736380;210728,81;0,286168567858986;4101408;2013092;584005,08;0,290103522342744
